9088810537.035165800000 -4113358146.058197500000
9095163380.675025900000 -3672841602.500736200000
9074488768.102930100000 -3236585374.543392200000
9027356326.074678400000 -2806415334.544987700000
8954468068.470218700000 -2384099378.266173800000
8856652988.865919100000 -1971337388.403956400000
8734860872.970825200000 -1569751684.104806900000
8590155373.803951300000 -1180878017.855290400000
8423706397.347028700000 -806157177.403890370000
8236781850.938522300000 -446927246.237751360000
8030738810.851288800000 -104416571.651220350000
7807014169.287985800000 220262515.370210230000
7567114824.411318800000 526119189.333827200000
7312607479.976569200000 812288794.740743760000
7045108123.632222200000 1078036657.741793600000
6766271254.983461400000 1322761022.559103700000
6477778936.060030000000 1545995096.202705900000
6181329737.882559800000 1747408191.035164400000
5878627657.374019600000 1926805960.825146400000
5571371078.910289800000 2084129732.041475500000
5261241854.346225700000 2219454938.231051900000
4949894574.392738300000 2332988671.355443000000
4638946102.762156500000 2425066369.890571600000
4329965442.552823100000 2496147669.281475500000
4024464001.920005800000 2546811445.948838200000
3723886323.193502400000 2577750091.428177800000
3429601336.269804000000 2589763058.347134600000
3142894193.345081800000 2583749724.775925200000
2864958737.886058800000 2560701627.984538100000
2596890656.177559400000 2521694122.774678200000
2339681354.858598700000 2467877523.291358000000
2094212602.579735500000 2400467790.526491200000
1861251968.296487600000 2320736830.573146800000
1641449082.760930300000 2230002471.040268400000
1435332743.478545900000 2129618184.857650300000
1243308876.730515700000 2020962631.946707200000
1065659363.160419300000 1905429089.848823100000
902541725.772890450000 1784414844.315305200000
753989670.787270070000 1659310609.959171800000
619914462.286549810000 1531490049.178276500000
500107100.416755740000 1402299454.402744800000
394241259.030332150000 1273047653.832167900000
301876920.414507210000 1144996193.404064200000
222464619.084095180000 1019349836.336531500000
155350168.097117510000 897247403.555166480000
99779679.819728136000 779752948.532313940000
54904588.930532150000 667847208.247599240000
19786199.317365043000 562419176.317191480000
-6601074.582216056100 464257455.680604520000
-25369301.512341641000 374040647.331313070000
-37722472.460346147000 292325102.481983600000
-44974127.877477176000 219525977.057485430000
-48591454.606103264000 155880561.866775990000
-50299209.636802331000 101359292.261526610000
-52309555.720670633000 55398827.809107251000
-57605666.333151922000 16040366.661809392000
-68942892.760882571000 -21464203.753698599000
-86323752.311643749000 -62815278.146944866000
-107975426.969137890000 -111423662.664471030000
-132114436.992187630000 -168918751.344584700000
-157175490.057037560000 -236149102.349605830000
-181721342.966921600000 -313579832.190893590000
-204381635.221084510000 -401436977.438490990000
-223825569.853525610000 -499766448.757958050000
-238752506.190588030000 -608461424.705659870000
-247891495.102053170000 -727276880.592541220000
-250005363.272570490000 -855838559.998690130000
-243897153.406374040000 -993649552.763709550000
-228417765.736636010000 -1140095964.023290900000
-202474152.529361780000 -1294452413.424210800000
-165037675.352762490000 -1455887746.144657400000
-115152372.784253810000 -1623471153.917449700000
-51942963.594047777000 -1796178804.198500600000
25377543.829472475000 -1972901017.810873500000
117500736.406372230000 -2152450000.084940000000
225016257.077124890000 -2333568107.761438800000
348405908.947955790000 -2514936618.503012200000
488038459.826789920000 -2695184958.926362500000
644165195.213445540000 -2872900339.024586700000
816916259.960356470000 -3046637734.775887000000
1006297821.579875100000 -3214930156.086604100000
1212190081.284871600000 -3376299133.665854900000
1434346152.164307400000 -3529265355.773999200000
1672391817.335494000000 -3672359383.901561700000
1925826174.442411200000 -3804132375.237708600000
2194023166.474428700000 -3923166739.223769700000
2476233992.568158100000 -4028086655.518921900000
2771590386.245071900000 -4117568381.304154900000
3079108742.452797900000 -4190350276.992209900000
3397695068.848448800000 -4245242481.074324100000
3726150731.018681000000 -4281136166.998311000000
4063178955.806795600000 -4297012317.615045500000
4407392051.644286200000 -4291949955.828773000000
4757319299.796420100000 -4265133773.616580000000
5111415465.758926400000 -4215861105.517046900000
5468069875.716418300000 -4143548196.999178900000
5825615999.021101000000 -4047735722.779391300000
6182341474.097226100000 -3928093515.124066400000
6536498512.047893500000 -3784424467.423805200000
6886314609.555506700000 -3616667583.816576500000
7230003500.443973500000 -3424900151.333065500000
7565776273.524596200000 -3209339016.899660600000
7891852583.090000200000 -2970340957.522928700000
8206471877.659894000000 -2708402138.053337100000
8507904572.324594500000 -2424156657.043853800000
8794463090.278287900000 -2118374187.339990600000
9064512699.882663700000 -1791956724.119485600000
9316482074.848243700000 -1445934459.101939700000
9548873506.856290800000 -1081460805.529535500000
9760272702.158229800000 -699806604.240583540000
9949358096.366027800000 -302353546.678608660000
10114909624.768637000000 109413144.036007030000
10255816889.055902000000 533912727.833176310000
10371086665.277418000000 969477607.375398760000
10459849702.183573000000 1414362577.484929300000
10521366763.761257000000 1866754605.107181800000
10555033874.754856000000 2324783076.998467000000
10560386733.220617000000 2786530449.142643500000
10537104259.665997000000 3250043229.159061000000
10485011258.033981000000 3713343220.681773200000
10404080169.673233000000 4174438956.883320300000
10294431907.441074000000 4631337248.997097000000
10156335763.184597000000 5082054774.870166800000
9990208387.989446600000 5524629632.258461000000
9796611850.737287500000 5957132781.761287700000
9576250786.628351200000 6377679304.979991900000
9329968653.365680700000 6784439404.673636400000
9058743118.619615600000 7175649075.362516400000
8763680608.157127400000 7549620374.988726600000
8446010049.589725500000 7904751230.866458900000
8107075852.030064600000 8239534716.226094200000
7748330167.014357600000 8552567737.154239700000
7371324480.810405700000 8842559073.633705100000
6977700592.658962200000 9108336722.665937400000
6569181037.558355300000 9348854496.086278900000
6147559015.871055600000 9563197830.626140600000
5714687895.282884600000 9750588773.004829400000
5272470353.457640600000 9910390108.310472500000
4822847232.083637200000 10042108605.617929000000
4367786174.888583200000 10145397360.653437000000
3909270123.591686200000 10220057221.311306000000
3449285746.659079100000 10266037287.917015000000
2989811876.122860000000 10283434486.272139000000
2532808027.614419000000 10272492217.668915000000
2080203078.148777000000 10233598096.183790000000
1633884175.083360700000 10167280789.608677000000
1195685948.069285400000 10074205986.316360000000
767380093.727128740000 9955171516.140453300000
350665400.225953160000 9811101658.943265900000
-52841724.057966664000 9643040679.908161200000
-441616157.057789620000 9452145635.691734300000
-814232347.800347330000 9239678500.368417700000
-1169371926.767041700000 9006997664.566757200000
-1505830593.708361400000 8755548865.300546600000
-1822524239.676890600000 8486855607.711979900000
-2118494265.218553300000 8202509143.243310900000
-2392912062.088459500000 7904158071.616056400000
-2645082631.499284700000 7593497636.402668000000
-2874447317.728414500000 7272258785.909734700000
-3080585641.865654500000 6942197072.539618500000
-3263216226.535436600000 6605081464.751325600000
-3422196808.535458100000 6262683146.192325600000
-3557523342.455630300000 5916764376.520955100000
-3669328204.435800100000 5569067487.881028200000
-3757877511.245997400000 5221304089.932878500000
-3823567575.788075000000 4875144554.792846700000
-3866920525.882129700000 4532207851.198165900000
-3888579118.774781200000 4194051794.708008300000
-3889300789.151594200000 3862163777.791580700000
-3869950973.514523500000 3537952040.258526300000
-3831495758.561917300000 3222737536.677899400000
-3774993905.649065500000 2917746453.232691300000
-3701588307.478473200000 2624103421.893475100000
-3612496936.840470300000 2342825474.894119300000
-3509003350.466356300000 2074816777.282820700000
-3392446813.839650600000 1820864169.831209400000
-3264212115.108306900000 1581633548.840144400000
-3125719138.023536200000 1357667103.408764400000
-2978412265.069145700000 1149381424.554061700000
-2823749682.605057700000 957066494.196716790000
-2663192659.887998600000 780885555.468641160000
-2498194873.197248900000 620875859.036072020000
-2330191844.906326800000 476950273.130374790000
-2160590565.091539400000 348899737.657893480000
-1990759359.982685300000 236396534.977890310000
-1822018066.971796800000 138998341.449245330000
-1655628569.568482600000 56153014.242036596000
-1492785736.912675100000 -12795943.496741598000
-1334608800.024601700000 -68603310.398682073000
-1182133178.809347600000 -112115558.121600520000
-1036302746.241066800000 -144263864.323996370000
-897962472.333520530000 -166056887.766623940000
-767851317.494542720000 -178573533.863463190000
-646595116.849023220000 -182956053.983308080000
-534698960.086356580000 -180404025.509580760000
-432538105.617075800000 -172170136.373269650000
-340345489.431272570000 -159559422.767925590000
-258191670.219711900000 -143935049.454401970000
-185947554.711574440000 -126736598.025764230000
-123205231.918856050000 -109521978.625816110000
-69087885.751138121000 -94046804.859723687000
-21762097.210374679000 -82332531.401250780000
22504830.460598979000 -76213854.470455423000
69129568.629693866000 -75596834.539938435000
122275676.765976430000 -78157769.254331246000
183855648.449179020000 -81338126.261868000000
254584564.758119370000 -83072103.188178331000
334641848.698679330000 -81656358.122388065000
423915829.113045100000 -75601034.311260119000
522097647.008015450000 -63552074.008201115000
628723176.323635700000 -44255438.871514052000
743195208.736441610000 -16542224.225680068000
864797479.229994890000 20675801.634818815000
992705174.333521010000 68405348.185932323000
1125993964.721639900000 127568042.156156380000
1263648523.807819100000 198995546.992815670000
1404571004.160069900000 283424149.199299160000
1547589704.097268300000 381489281.538987930000
1691468031.806844200000 493720278.981640930000
1834913805.124058000000 620535562.978397490000
1976588884.724708300000 762238388.989048240000
2115119113.759000100000 919013253.515740390000
2249104521.179882500000 1090923030.803815100000
2377129735.620315600000 1277906890.663680300000
2497774549.678606500000 1479779034.608163100000
2609624569.755009700000 1696228275.983791400000
2711281883.486912700000 1926818479.995802900000
2801375674.955824900000 2170989870.883812000000
2878572716.940144500000 2428061205.636343000000
2941587669.404544800000 2697232806.322111600000
2989193114.043694500000 2977590436.237126400000
3020229255.961619900000 3268109998.550175200000
3033613225.411549600000 3567663029.939895600000
3028347914.902042900000 3875022955.843179200000
3003530289.854307200000 4188872068.379805600000
2958359114.339015500000 4507809182.793373100000
2892142037.195009200000 4830357923.371220600000
2804301988.003979200000 5154975585.295548400000
2694382836.930733700000 5480062514.756524100000
2562054277.303327100000 5803971945.944941500000
2407115894.965700100000 6125020230.259864800000
2229500393.849762400000 6441497390.231476800000
2029275952.846391900000 6751677928.289762500000
1806647694.866299400000 7053831818.618158300000
1561958254.931325400000 7346235608.930728000000
1295687440.184252500000 7627183558.108696000000
1008450980.808535800000 7894998735.233999300000
700998376.967249390000 8148044005.665365200000
374209852.960814060000 8384732830.414922700000
29092435.824589033000 8603539806.197336200000
-333224818.500990270000 8803010875.129381200000
-711496422.533581610000 8981773135.146856300000
-1104366843.679000100000 9138544184.762117400000
-1510377639.916633600000 9272140938.792141000000
-1927975299.847026100000 9381487855.125488300000
-2355519737.424619200000 9465624516.439830800000
-2791293387.245471000000 9523712515.008768100000
-3233510842.167123300000 9555041593.314760200000
-3680328971.333830800000 9559034998.085908900000
-4129857453.390075200000 9535254010.563268700000
-4580169656.811104800000 9483401621.250110600000
-5029313796.880633400000 9403325323.053602200000
-5475324296.919132200000 9295019002.570791200000
-5916233279.924590100000 9158623915.249029200000
-6350082115.840822200000 8994428736.230880700000
-6774932949.223515500000 8802868684.829589800000
-7188880132.133493400000 8584523726.736821200000
-7590061487.650721500000 8340115864.193125700000
-7976669330.467005700000 8070505530.415640800000
-8346961172.573919300000 7776687110.534911200000
-8699270044.103687300000 7459783617.102389300000
-9032014361.891853300000 7121040553.854348200000
-9343707281.294729200000 6761819006.817653700000
-9632965470.190643300000 6383588006.982019400000
-9898517247.901266100000 5987916213.607647900000
-10139210035.959654000000 5576462971.752858200000
-10354017072.199472000000 5150968801.764606500000
-10542043344.511957000000 4713245382.245700800000
-10702530705.782841000000 4265165091.372429400000
-10834862136.945515000000 3808650174.361133600000
-10938565130.729980000000 3345661607.353199500000
-11013314174.517164000000 2878187729.988040400000
-11058932316.678940000000 2408232720.449343200000
-11075391806.861048000000 1937804987.790998900000
-11062813806.804905000000 1468905556.869283000000
-11021467174.464769000000 1003516521.222801100000
-10951766330.317204000000 543589638.752188800000
-10854268220.838984000000 91035144.060329780000
-10729668400.106085000000 -352289150.171880540000
-10578796256.300747000000 -784588392.369654420000
-10402609415.565750000000 -1204140803.845304000000
-10202187361.077007000000 -1609307298.109390500000
-9978724310.381265600000 -1998540545.976512200000
-9733521398.930059400000 -2370393428.473904100000
-9467978222.300270100000 -2723526823.691698100000
-9183583793.797283200000 -3056716678.203491700000
-8881906977.957376500000 -3368860318.504204800000
-8564586463.879349700000 -3658981963.026696700000
-8233320345.295308100000 -3926237400.674188100000
-7889855376.820001600000 -4169917807.406420700000
-7535975977.877536800000 -4389452678.204886400000
-7173493057.381773900000 -4584411857.678091000000
-6804232733.330838200000 -4754506658.610561400000
-6430025022.059844000000 -4899590063.869088200000
-6052692571.975730900000 -5019656013.213996900000
-5674039516.172693300000 -5114837782.681570100000
-5295840517.400306700000 -5185405470.263771100000
-4919830077.434021000000 -5231762607.572091100000
-4547692180.990090400000 -5254441922.993265200000
-4181050341.946105000000 -5254100287.485623400000
-3821458116.790838200000 -5231512879.588135700000
-3470390146.951461800000 -5187566611.381084400000
-3129233787.955026100000 -5123252862.013624200000
-2799281379.297865900000 -5039659569.964382200000
-2481723204.449306000000 -4937962739.393670100000
-2177641185.633404700000 -4819417419.752210600000
-1888003352.945521100000 -4685348221.200285000000
-1613659122.002543200000 -4537139431.339237200000
-1355335408.729846700000 -4376224801.238468200000
-1113633604.090149400000 -4204077070.733728900000
-889027425.593678710000 -4022197304.455174000000
-681861656.330481290000 -3832104110.994747200000
-492351776.067384060000 -3635322818.021745200000
-320584482.685016450000 -3433374675.978409300000
-166519095.921202510000 -3227766162.206571600000
-29989829.056541875000 -3019978455.934859300000
89291092.162437007000 -2811457152.443525300000
191729490.420483380000 -2603602281.846603900000
277844510.999096990000 -2397758694.179155300000
348263149.141023340000 -2195206867.679785300000
403714077.226167500000 -1997154191.050843000000
445020825.435634020000 -1804726762.637412100000
473094377.336465660000 -1618961739.210312800000
488925250.778841260000 -1440800253.245509400000
493575145.509755020000 -1271080898.382369800000
488168253.394542280000 -1110533754.884352000000
473882347.512490390000 -959774884.717786070000
451939796.812666590000 -819301158.936403510000
423598700.761032100000 -689485168.866745470000
390144416.383600710000 -570569778.795651440000
352881881.202363310000 -462661522.746863130000
313129359.150123600000 -365721361.244404610000
272214611.963757340000 -279549905.342950940000
231475065.597830530000 -203761131.360286180000
192263996.103719380000 -137731378.414770070000
155962416.913849060000 -80492467.373678505000
123974081.401341960000 -30494383.714990880000
97550974.613493264000 14892676.785383919000
76935286.485185012000 59899560.101561017000
60109324.724715382000 109215841.654057230000
43744186.139881723000 165632994.537330360000
24975799.471984901000 230046583.967869010000
1667348.125133009900 302466921.532562670000
-27847376.524738207000 382516369.544775010000
-64947586.370305337000 469603256.356074750000
-110818743.122701720000 562987803.524394150000
-166497482.169627760000 661812627.739269850000
-232892715.085478400000 765120522.255454180000
-310794831.105106120000 871867303.557592750000
-400878831.913808640000 980932692.000110150000
-503704381.231418130000 1091130460.530336900000
-619714370.760922430000 1201218392.856653000000
-749232905.706487890000 1309908289.353617900000
-892463242.551731820000 1415876115.447374600000
-1049486005.890349400000 1517772314.360136000000
-1220257891.327061700000 1614232266.826891200000
-1404610988.490951500000 1703886858.158758600000
-1602252811.548938300000 1785373099.962520800000
-1812767093.232931400000 1857344746.014872800000
-2035615376.158001200000 1918482837.187140500000
-2270139418.598179800000 1967506107.807912100000
-2515564418.845483800000 2003181184.808125300000
-2771003051.578216600000 2024332511.046019300000
-3035460300.562859500000 2029851925.131973500000
-3307839064.054050000000 2018707831.720591800000
-3586946502.159695600000 1989953898.511154900000
-3871501089.031456000000 1942737219.026171200000
-4160140326.922772900000 1876305883.565800700000
-4451429073.866536100000 1790015904.516084700000
-4743868431.931410800000 1683337446.379429100000
-5035905138.704150200000 1555860315.457032400000
-5325941400.811308900000 1407298669.005833100000
-5612345104.940170300000 1237494908.878878100000
-5893460338.950697900000 1046422730.098499800000
-6167618153.295723900000 834189300.466642260000
-6433147491.092114400000 601036553.145911460000
-6688386213.817620300000 347341580.107261120000
-6931692148.751016600000 73616120.394351542000
-7161454083.929388000000 -219494856.741442110000
-7376102636.564641000000 -531215467.669604300000
-7574120921.540533100000 -860642116.929072380000
-7754054947.793173800000 -1206747568.251053800000
-7914523672.054741900000 -1568385859.924677400000
-8054228641.599377600000 -1944298034.645013300000
-8171963160.256438300000 -2333118648.449817700000
-8266620915.031678200000 -2733383018.051365900000
-8337204004.180166200000 -3143535160.839307300000
-8382830311.482242600000 -3561936377.103667700000
-8402740175.758331300000 -3986874419.636138900000
-8396302309.291835800000 -4416573191.842572200000
-8363018923.779593500000 -4849202911.867545100000
-8302530027.662894200000 -5282890677.017514200000
-8214616864.174460400000 -5715731359.994669000000
-8099204465.129357300000 -6145798766.138028100000
-7956363301.353960000000 -6571156979.026938400000
-7786310016.645647000000 -6989871820.448249800000
-7589407238.247264900000 -7400022349.871113800000
-7366162462.963278800000 -7799712328.218190200000
-7117226024.196808800000 -8187081570.872106600000
-6843388151.308200800000 -8560317115.510547600000
-6545575138.743440600000 -8917664131.517145200000
-6224844648.315263700000 -9257436499.362136800000
-5882380173.799896200000 -9578026990.474687600000
-5519484702.600071900000 -9877916980.723203700000
-5137573614.581539200000 -10155685633.665277000000
-4738166863.280399300000 -10410018493.202322000000
-4322880489.467323300000 -10639715429.154110000000
-3893417521.509865300000 -10843697883.527973000000
-3451558321.065930800000 -11021015369.868774000000
-2999150436.341334300000 -11170851183.006369000000
-2538098028.429055200000 -11292527281.735954000000
-2070350939.092950600000 -11385508312.436249000000
-1597893470.747088900000 -11449404747.316057000000
-1122732951.295907300000 -11483975116.840818000000
-646888157.928218720000 -11489127321.890402000000
-172377674.889189150000 -11464919017.294882000000
298791739.316651050000 -11411557064.546444000000
764636699.915142890000 -11329396057.651941000000
1223208584.250304900000 -11218935932.228745000000
1672604686.858137800000 -11080818674.016737000000
2110979069.090503900000 -10915824148.939447000000
2536553033.212366100000 -10724865082.658985000000
2947625153.423650700000 -10508981223.190325000000
3342580799.237176900000 -10269332725.536497000000
3719901090.055719400000 -10007192802.438417000000
4078171223.611630000000 -9723939690.167772300000
4416088125.135698300000 -9421047982.796005200000
4732467368.679266000000 -9100079392.516880000000
5026249326.894870800000 -8762672997.355588900000
5296504510.751936000000 -8410535040.940743400000
